"ListaTitulo";"ListaId";"ListaUrl";"CampoTitulo";"CampoInternalName";"Tipo";"Obrigatorio";"Oculto";"SomenteLeitura";"LookupLista";"LookupCampo"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Sensibilidade Eficaz";"_EffectiveIpLabelDisplayName";"Computed";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"URL do Atalho";"_ShortcutUrl";"URL";"False";"True";"False";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ID do Site do Atalho";"_ShortcutSiteId";"Guid";"False";"True";"False";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ID do Atalho da Web";"_ShortcutWebId";"Guid";"False";"True";"False";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ID Exclusiva do Atalho";"_ShortcutUniqueId";"Guid";"False";"True";"False";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Descrição";"_ExtendedDescription";"Note";"False";"False";"False";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Informações sobre o Fluxo de Disparo";"TriggerFlowInfo";"Text";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ImageMetadataListItemId";"ImageMetadataListItemId";"Integer";"False";"True";"False";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ImageMetadataListFieldId";"ImageMetadataListFieldId";"Guid";"False";"True";"False";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"MediaServiceMetadata";"MediaServiceMetadata";"Note";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"MediaServiceFastMetadata";"MediaServiceFastMetadata";"Note";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"MediaServiceSearchProperties";"MediaServiceSearchProperties";"Note";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"MediaServiceDateTaken";"MediaServiceDateTaken";"Text";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Marcações de imagem";"MediaServiceImageTags";"TaxonomyFieldTypeMulti";"False";"False";"False";"{fd1ce26b-458d-4fb3-aee4-a967b2e97525}";"Term$Resources:core,Language;"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Image Tags_0";"lcf76f155ced4ddcb4097134ff3c332f";"Note";"False";"True";"False";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Taxonomy Catch All Column";"TaxCatchAll";"LookupMulti";"False";"True";"False";"{fd1ce26b-458d-4fb3-aee4-a967b2e97525}";"CatchAllData"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Extracted Text";"MediaServiceOCR";"Note";"False";"False";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"MediaServiceGenerationTime";"MediaServiceGenerationTime";"Text";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"MediaServiceEventHashCode";"MediaServiceEventHashCode";"Text";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ID";"ID";"Counter";"False";"False";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Tipo de Conteúdo";"ContentType";"Computed";"False";"False";"False";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Criado";"Created";"DateTime";"False";"False";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Criado por";"Author";"User";"False";"False";"True";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Modificado";"Modified";"DateTime";"False";"False";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Modificado por";"Editor";"User";"False";"False";"True";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Tem Destinos de Cópia";"_HasCopyDestinations";"Boolean";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Origem da Cópia";"_CopySource";"Text";"False";"False";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Status de Aprovação";"_ModerationStatus";"ModStat";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Caminho da URL";"FileRef";"Lookup";"False";"True";"True";"";"FullUrl"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Caminho";"FileDirRef";"Lookup";"False";"True";"True";"";"DirName"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Modificado";"Last_x0020_Modified";"Lookup";"False";"True";"True";"";"TimeLastModified"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Criado";"Created_x0020_Date";"Lookup";"False";"True";"True";"";"TimeCreated"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Tamanho do Arquivo";"File_x0020_Size";"Lookup";"False";"True";"True";"";"SizeInKB"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Tipo de Item";"FSObjType";"Lookup";"False";"True";"True";"";"FSType"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Tipo de Classificação";"SortBehavior";"Lookup";"False";"True";"True";"";"SortBehavior"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Máscara de Permissões Efetivas";"PermMask";"Computed";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Contagem de principais";"PrincipalCount";"Computed";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Identificação do usuário para quem o item está com check-out";"CheckedOutUserId";"Lookup";"False";"True";"True";"";"CheckoutUserId"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Está com Check-out para local";"IsCheckedoutToLocal";"Lookup";"False";"True";"True";"";"IsCheckoutToLocal"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Com Check-out para";"CheckoutUser";"User";"False";"False";"True";"{ebc81507-41be-46f3-9eac-dafe1234a71d}";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Id Exclusiva";"UniqueId";"Lookup";"False";"True";"True";"";"UniqueId"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Identificador Pai do Documento";"ParentUniqueId";"Lookup";"False";"True";"True";"";"ParentUniqueId"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ID de Cliente";"SyncClientId";"Lookup";"False";"True";"True";"";"SyncClientId"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ProgId";"ProgId";"Lookup";"False";"True";"True";"";"ProgId"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ScopeId";"ScopeId";"Lookup";"False";"True";"True";"";"ScopeId"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Status de Vírus";"VirusStatus";"Lookup";"False";"True";"True";"";"Size"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Com Check-out para";"CheckedOutTitle";"Lookup";"False";"True";"True";"";"CheckedOutTitle"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Comentário sobre o Check-in";"_CheckinComment";"Lookup";"False";"False";"True";"";"CheckinComment"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Com Check-out para";"LinkCheckedOutTitle";"Computed";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Início da Tabela do Menu de Edição";"_EditMenuTableStart";"Computed";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Início da Tabela do Menu de Edição";"_EditMenuTableStart2";"Computed";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Fim da Tabela do Menu de Edição";"_EditMenuTableEnd";"Computed";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Nome";"LinkFilenameNoMenu";"Computed";"False";"False";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Nome";"LinkFilename";"Computed";"False";"False";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Nome";"LinkFilename2";"Computed";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Tipo";"DocIcon";"Computed";"False";"False";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"URL Relativa do Servidor";"ServerUrl";"Computed";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"URL Absoluta Codificada";"EncodedAbsUrl";"Computed";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Nome";"BaseName";"Computed";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Tamanho do Arquivo";"FileSizeDisplay";"Computed";"False";"False";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Conjunto de Propriedades";"MetaInfo";"Lookup";"False";"True";"False";"";"MetaInfo"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Nível";"_Level";"Integer";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"É a Versão Atual";"_IsCurrentVersion";"Boolean";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Contagem de Itens Filhos";"ItemChildCount";"Lookup";"False";"False";"True";"";"ItemChildCount"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Contagem de Elementos Filho da Pasta";"FolderChildCount";"Lookup";"False";"False";"True";"";"FolderChildCount"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Restrito";"Restricted";"Lookup";"False";"True";"True";"";"Restricted"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ID do Originador";"OriginatorId";"Lookup";"False";"True";"True";"";"OriginatorId"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"NãoExecutar";"NoExecute";"Lookup";"False";"True";"True";"";"DocFlags"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Versão do Conteúdo";"ContentVersion";"Lookup";"False";"True";"True";"";"ContentVersion"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Configuração do rótulo";"_ComplianceFlags";"Lookup";"False";"False";"True";"";"ComplianceFlags"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Rótulo de retenção";"_ComplianceTag";"Lookup";"False";"False";"True";"";"ComplianceTag"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Rótulo de retenção Aplicado";"_ComplianceTagWrittenTime";"Lookup";"False";"False";"True";"";"ComplianceTagWrittenTime"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Rótulo aplicado por";"_ComplianceTagUserId";"Lookup";"False";"False";"True";"";"ComplianceTagUserId"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"O item é um Registro";"_IsRecord";"Computed";"False";"False";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Número de Sequência de BLOB";"BSN";"Lookup";"False";"True";"True";"";"BSN"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Listar Versão do Esquema";"_ListSchemaVersion";"Lookup";"False";"True";"True";"";"ListSchemaVersion"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Sujo";"_Dirty";"Lookup";"False";"True";"True";"";"Dirty"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"É passível de análise";"_Parsable";"Lookup";"False";"True";"True";"";"DocFlags"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"StubFile";"_StubFile";"Lookup";"False";"True";"True";"";"DocFlags"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"HasEncryptedContent";"_HasEncryptedContent";"Lookup";"False";"True";"True";"";"DocFlags"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"HasUserDefinedProtection";"_HasUserDefinedProtection";"Lookup";"False";"True";"True";"";"DocFlags"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Política de Acesso";"AccessPolicy";"Lookup";"False";"True";"True";"";"AccessPolicy"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"VirusStatus";"_VirusStatus";"Lookup";"False";"True";"True";"";"VirusStatus"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"VirusVendorID";"_VirusVendorID";"Lookup";"False";"True";"True";"";"VirusVendorID"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"VirusInfo";"_VirusInfo";"Lookup";"False";"True";"True";"";"VirusInfo"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"RansomwareAnomalyMetaInfo";"_RansomwareAnomalyMetaInfo";"Lookup";"False";"True";"True";"";"RansomwareAnomalyMetaInfo"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Configurações de comentários";"_CommentFlags";"Lookup";"False";"True";"True";"";"CommentFlags"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Contagem de comentário";"_CommentCount";"Lookup";"False";"False";"True";"";"CommentCount"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Contagem de curtidas";"_LikeCount";"Lookup";"False";"False";"True";"";"LikeCount"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ID do Modelo do Rights Management";"_RmsTemplateId";"Lookup";"False";"True";"True";"";"RmsTemplateId"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ID do rótulo de confidencialidade";"_IpLabelId";"Lookup";"False";"True";"True";"";"IpLabelId"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Confidencialidade";"_DisplayName";"Lookup";"False";"False";"True";"";"DisplayName"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Método de Atribuição de Rótulo de Confidencialidade";"_IpLabelAssignmentMethod";"Lookup";"False";"True";"True";"";"IpLabelAssignmentMethod"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Contagem de Montagem de A2OD";"A2ODMountCount";"Lookup";"False";"True";"True";"";"A2ODMountCount"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Data de Validade";"_ExpirationDate";"Lookup";"False";"True";"True";"";"ExpirationDate"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"IpLabelHash";"_IpLabelHash";"Lookup";"False";"True";"True";"";"IpLabelHash"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"IpLabelPromotionCtagVersion";"_IpLabelPromotionCtagVersion";"Lookup";"False";"True";"True";"";"IpLabelPromotionCtagVersion"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ID do Proprietário do Rascunho";"_DraftOwnerId";"Lookup";"False";"True";"True";"";"DraftOwnerId"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Metadados do Rótulo de Confidencialidade";"_IpLabelMetaInfo";"Lookup";"False";"True";"True";"";"IpLabelMetaInfo"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"AdditionalStreamSize";"_AdditionalStreamSize";"Lookup";"False";"True";"True";"";"AdditionalStreamSize"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"StreamScenarioIds";"_StreamScenarioIds";"Lookup";"False";"True";"True";"";"StreamScenarioIds"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Status de Arquivamento";"_FileArchiveStatus";"Lookup";"False";"True";"True";"";"FileArchiveStatus"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Metadados do arquivo de mídia";"_ExtractedMetadata";"Lookup";"False";"True";"True";"";"ExtractedMetadata"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Última Modificação do Estado do Arquivo";"_FileArchiveTimeLastModified";"Lookup";"False";"True";"True";"";"FileArchiveTimeLastModified"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Configurações do Link principal";"MainLinkSettings";"Computed";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Aplicativo Criado por";"AppAuthor";"Lookup";"False";"False";"True";"AppPrincipals";"Title"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Aplicativo Modificado por";"AppEditor";"Lookup";"False";"False";"True";"AppPrincipals";"Title"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Tamanho Total";"SMTotalSize";"Lookup";"False";"True";"True";"";"SMTotalSize"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Data da Última Modificação";"SMLastModifiedDate";"Lookup";"False";"True";"True";"";"SMLastModifiedDate"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Tamanho Total do Fluxo de Arquivos";"SMTotalFileStreamSize";"Lookup";"False";"True";"True";"";"SMTotalFileStreamSize"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Contagem Total de Arquivos";"SMTotalFileCount";"Lookup";"False";"True";"True";"";"SMTotalFileCount"
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Selecionar";"SelectTitle";"Computed";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Editar";"Edit";"Computed";"False";"False";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"owshiddenversion";"owshiddenversion";"Integer";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Versão da UI";"_UIVersion";"Integer";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Versão";"_UIVersionString";"Text";"False";"False";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"ID da Instância";"InstanceID";"Integer";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Ordem";"Order";"Number";"False";"True";"False";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"GUID";"GUID";"Guid";"False";"True";"True";"";""
"Ativos do Site";"262c7c08-c899-4a71-b6ec-a875203d3112";"/sites/Equipe.Obras/SiteAssets";"Versão do Fluxo de Trabalho";"WorkflowVersion";"Integer";"False";"True";"True";"";""
